feature_noise,parameter_noise,runtime_noise,seed,selector,avg_runtime,avg_regret,accuracy
0.65,0.01,0.14,2,Regressor,1.879655456135956,0.03362438698125513,0.48055555555555557
0.65,0.01,0.14,2,MLP Selector,1.8502404213689618,0.004209352214260561,0.6944444444444444
0.65,0.01,0.14,3,Oracle,1.7939341116298657,0.0,1.0
0.65,0.01,0.14,3,Global Best,2.4271305086244643,0.6331963969945986,1.0
0.65,0.01,0.14,3,Random,3.1747555657583675,1.380821454128502,0.09166666666666666
0.65,0.01,0.14,3,Cluster ISAC,1.8088538225154924,0.014919710885626826,0.5277777777777778
0.65,0.01,0.14,3,DGCAC-inspired,1.807576949890676,0.01364283826081024,0.5777777777777777
0.65,0.01,0.14,3,Privileged Classifier,1.8004334819837886,0.006499370353922816,0.6583333333333333
0.65,0.01,0.14,3,Regressor,1.8338793870169356,0.03994527538706989,0.5638888888888889
0.65,0.01,0.14,3,MLP Selector,1.8099060765768888,0.015971964947023222,0.7361111111111112
0.65,0.01,0.14,4,Oracle,2.0174699587120575,0.0,1.0
0.65,0.01,0.14,4,Global Best,2.6869049659867885,0.669435007274731,1.0
0.65,0.01,0.14,4,Random,3.365826206794996,1.3483562480829383,0.08055555555555556
0.65,0.01,0.14,4,Cluster ISAC,2.0221868457149763,0.004716887002918817,0.34444444444444444
0.65,0.01,0.14,4,DGCAC-inspired,2.028162988033598,0.010693029321540412,0.37222222222222223
0.65,0.01,0.14,4,Privileged Classifier,2.020334331429647,0.0028643727175892025,0.5972222222222222
0.65,0.01,0.14,4,Regressor,2.0507379461245763,0.03326798741251861,0.3611111111111111
0.65,0.01,0.14,4,MLP Selector,2.0287321763217467,0.011262217609689457,0.6777777777777778
0.65,0.01,0.14,5,Oracle,1.9487583626306415,0.0,1.0
0.65,0.01,0.14,5,Global Best,2.6338867536543957,0.6851283910237544,1.0
0.65,0.01,0.14,5,Random,3.2186937052898026,1.2699353426591617,0.07222222222222222
0.65,0.01,0.14,5,Cluster ISAC,1.9663699632562508,0.01761160062560938,0.3
0.65,0.01,0.14,5,DGCAC-inspired,1.9576096898970161,0.00885132726637508,0.475
0.65,0.01,0.14,5,Privileged Classifier,1.9680396143347378,0.01928125170409645,0.5666666666666667
0.65,0.01,0.14,5,Regressor,1.988169534334107,0.03941117170346563,0.38333333333333336
0.65,0.01,0.14,5,MLP Selector,1.9527051346085162,0.003946771977874888,0.7083333333333334
0.65,0.01,0.14,6,Oracle,1.953711883004472,0.0,1.0
0.65,0.01,0.14,6,Global Best,2.5478957881102766,0.5941839051058044,1.0
0.65,0.01,0.14,6,Random,3.259517238238242,1.30580535523377,0.09722222222222222
0.65,0.01,0.14,6,Cluster ISAC,1.9605921565666518,0.006880273562179724,0.39444444444444443
0.65,0.01,0.14,6,DGCAC-inspired,1.9585478496140631,0.00483596660959115,0.41944444444444445
0.65,0.01,0.14,6,Privileged Classifier,1.9593296165450775,0.005617733540605649,0.6222222222222222
0.65,0.01,0.14,6,Regressor,1.9824764507059762,0.028764567701504172,0.3416666666666667
0.65,0.01,0.14,6,MLP Selector,1.95565578171653,0.001943898712058216,0.7555555555555555
0.65,0.01,0.14,7,Oracle,2.0020371987450623,0.0,1.0
0.65,0.01,0.14,7,Global Best,2.618903201841619,0.6168660030965569,1.0
0.65,0.01,0.14,7,Random,3.1537573648543153,1.1517201661092535,0.1111111111111111
0.65,0.01,0.14,7,Cluster ISAC,2.009447739258191,0.007410540513128634,0.3638888888888889
0.65,0.01,0.14,7,DGCAC-inspired,2.008647921477526,0.006610722732464053,0.39444444444444443
0.65,0.01,0.14,7,Privileged Classifier,2.0160365737115,0.013999374966437373,0.65
0.65,0.01,0.14,7,Regressor,2.0267790215478874,0.024741822802824793,0.2722222222222222
0.65,0.01,0.14,7,MLP Selector,2.0039691017060903,0.0019319029610280665,0.8166666666666667
0.65,0.01,0.18,0,Oracle,1.8073753552718705,0.0,1.0
0.65,0.01,0.18,0,Global Best,2.445489138980455,0.6381137837085842,1.0
0.65,0.01,0.18,0,Random,3.236505569733308,1.4291302144614377,0.08055555555555556
0.65,0.01,0.18,0,Cluster ISAC,1.814800881886368,0.007425526614497148,0.5055555555555555
0.65,0.01,0.18,0,DGCAC-inspired,1.8181008047786311,0.010725449506760605,0.5638888888888889
0.65,0.01,0.18,0,Privileged Classifier,1.8157040220256682,0.008328666753797563,0.6833333333333333
0.65,0.01,0.18,0,Regressor,1.8285564042511597,0.021181048979289383,0.5638888888888889
0.65,0.01,0.18,0,MLP Selector,1.8177367247067078,0.010361369434837434,0.7611111111111111
0.65,0.01,0.18,1,Oracle,2.0095223176417782,0.0,1.0
0.65,0.01,0.18,1,Global Best,2.6534370353691,0.6439147177273217,1.0
0.65,0.01,0.18,1,Random,3.3631146089985235,1.3535922913567455,0.08611111111111111
0.65,0.01,0.18,1,Cluster ISAC,2.0171447882750466,0.0076224706332681524,0.525
0.65,0.01,0.18,1,DGCAC-inspired,2.031102264288644,0.021579946646865737,0.5638888888888889
0.65,0.01,0.18,1,Privileged Classifier,2.018018971848273,0.008496654206495051,0.625
0.65,0.01,0.18,1,Regressor,2.0356813031361356,0.02615898549435703,0.5277777777777778
0.65,0.01,0.18,1,MLP Selector,2.016100544956118,0.006578227314339556,0.7444444444444445
0.65,0.01,0.18,2,Oracle,1.846031069154701,0.0,1.0
0.65,0.01,0.18,2,Global Best,2.467273946466828,0.621242877312127,1.0
0.65,0.01,0.18,2,Random,3.0883937986010537,1.2423627294463526,0.08888888888888889
0.65,0.01,0.18,2,Cluster ISAC,1.8514234790272894,0.005392409872588526,0.575
0.65,0.01,0.18,2,DGCAC-inspired,1.8649254984688803,0.018894429314179423,0.5416666666666666
0.65,0.01,0.18,2,Privileged Classifier,1.8507991568226827,0.004768087667981488,0.6416666666666667
0.65,0.01,0.18,2,Regressor,1.879655456135956,0.03362438698125513,0.48055555555555557
0.65,0.01,0.18,2,MLP Selector,1.8502404213689618,0.004209352214260561,0.6944444444444444
0.65,0.01,0.18,3,Oracle,1.7939341116298657,0.0,1.0
0.65,0.01,0.18,3,Global Best,2.4271305086244643,0.6331963969945986,1.0
0.65,0.01,0.18,3,Random,3.1747555657583675,1.380821454128502,0.09166666666666666
0.65,0.01,0.18,3,Cluster ISAC,1.8088538225154924,0.014919710885626826,0.5277777777777778
0.65,0.01,0.18,3,DGCAC-inspired,1.807576949890676,0.01364283826081024,0.5777777777777777
0.65,0.01,0.18,3,Privileged Classifier,1.8004334819837886,0.006499370353922816,0.6583333333333333
0.65,0.01,0.18,3,Regressor,1.8338793870169356,0.03994527538706989,0.5638888888888889
0.65,0.01,0.18,3,MLP Selector,1.8099060765768888,0.015971964947023222,0.7361111111111112
0.65,0.01,0.18,4,Oracle,2.0174699587120575,0.0,1.0
0.65,0.01,0.18,4,Global Best,2.6869049659867885,0.669435007274731,1.0
0.65,0.01,0.18,4,Random,3.365826206794996,1.3483562480829383,0.08055555555555556
0.65,0.01,0.18,4,Cluster ISAC,2.0221868457149763,0.004716887002918817,0.34444444444444444
0.65,0.01,0.18,4,DGCAC-inspired,2.028162988033598,0.010693029321540412,0.37222222222222223
0.65,0.01,0.18,4,Privileged Classifier,2.020334331429647,0.0028643727175892025,0.5972222222222222
0.65,0.01,0.18,4,Regressor,2.0507379461245763,0.03326798741251861,0.3611111111111111
0.65,0.01,0.18,4,MLP Selector,2.0287321763217467,0.011262217609689457,0.6777777777777778
0.65,0.01,0.18,5,Oracle,1.9487583626306415,0.0,1.0
0.65,0.01,0.18,5,Global Best,2.6338867536543957,0.6851283910237544,1.0
0.65,0.01,0.18,5,Random,3.2186937052898026,1.2699353426591617,0.07222222222222222
0.65,0.01,0.18,5,Cluster ISAC,1.9663699632562508,0.01761160062560938,0.3
0.65,0.01,0.18,5,DGCAC-inspired,1.9576096898970161,0.00885132726637508,0.475
0.65,0.01,0.18,5,Privileged Classifier,1.9680396143347378,0.01928125170409645,0.5666666666666667
0.65,0.01,0.18,5,Regressor,1.988169534334107,0.03941117170346563,0.38333333333333336
0.65,0.01,0.18,5,MLP Selector,1.9527051346085162,0.003946771977874888,0.7083333333333334
0.65,0.01,0.18,6,Oracle,1.953711883004472,0.0,1.0
0.65,0.01,0.18,6,Global Best,2.5478957881102766,0.5941839051058044,1.0
0.65,0.01,0.18,6,Random,3.259517238238242,1.30580535523377,0.09722222222222222
0.65,0.01,0.18,6,Cluster ISAC,1.9605921565666518,0.006880273562179724,0.39444444444444443
0.65,0.01,0.18,6,DGCAC-inspired,1.9585478496140631,0.00483596660959115,0.41944444444444445
0.65,0.01,0.18,6,Privileged Classifier,1.9593296165450775,0.005617733540605649,0.6222222222222222
0.65,0.01,0.18,6,Regressor,1.9824764507059762,0.028764567701504172,0.3416666666666667
0.65,0.01,0.18,6,MLP Selector,1.95565578171653,0.001943898712058216,0.7555555555555555
0.65,0.01,0.18,7,Oracle,2.0020371987450623,0.0,1.0
0.65,0.01,0.18,7,Global Best,2.618903201841619,0.6168660030965569,1.0
0.65,0.01,0.18,7,Random,3.1537573648543153,1.1517201661092535,0.1111111111111111
0.65,0.01,0.18,7,Cluster ISAC,2.009447739258191,0.007410540513128634,0.3638888888888889
0.65,0.01,0.18,7,DGCAC-inspired,2.008647921477526,0.006610722732464053,0.39444444444444443
0.65,0.01,0.18,7,Privileged Classifier,2.0160365737115,0.013999374966437373,0.65
0.65,0.01,0.18,7,Regressor,2.0267790215478874,0.024741822802824793,0.2722222222222222
0.65,0.01,0.18,7,MLP Selector,2.0039691017060903,0.0019319029610280665,0.8166666666666667
0.65,0.03,0.0,0,Oracle,1.8073753552718705,0.0,1.0
0.65,0.03,0.0,0,Global Best,2.4544793281992776,0.6471039729274071,1.0
0.65,0.03,0.0,0,Random,3.261428637488727,1.4540532822168568,0.09444444444444444
0.65,0.03,0.0,0,Cluster ISAC,1.8209212014094331,0.013545846137562432,0.5138888888888888
0.65,0.03,0.0,0,DGCAC-inspired,1.8249401486484402,0.017564793376569608,0.5666666666666667
0.65,0.03,0.0,0,Privileged Classifier,1.8250323913511715,0.01765703607930103,0.5777777777777777
0.65,0.03,0.0,0,Regressor,1.833130554252366,0.025755198980495445,0.5583333333333333
0.65,0.03,0.0,0,MLP Selector,1.8229007919627618,0.015525436690891183,0.6138888888888889
0.65,0.03,0.0,1,Oracle,2.0095223176417782,0.0,1.0
0.65,0.03,0.0,1,Global Best,2.6575591870399107,0.6480368693981323,1.0
0.65,0.03,0.0,1,Random,3.379549753626021,1.3700274359842428,0.07777777777777778
0.65,0.03,0.0,1,Cluster ISAC,2.0235588008331127,0.014036483191334435,0.49444444444444446
0.65,0.03,0.0,1,DGCAC-inspired,2.0224297560933784,0.012907438451600193,0.5388888888888889
0.65,0.03,0.0,1,Privileged Classifier,2.0245828799650365,0.015060562323257809,0.5305555555555556
0.65,0.03,0.0,1,Regressor,2.043056176989942,0.03353385934816377,0.5138888888888888
0.65,0.03,0.0,1,MLP Selector,2.024393148598198,0.014870830956419922,0.6
0.65,0.03,0.0,2,Oracle,1.846031069154701,0.0,1.0
0.65,0.03,0.0,2,Global Best,2.4759646140056963,0.6299335448509947,1.0
0.65,0.03,0.0,2,Random,3.101905928643315,1.2558748594886138,0.09166666666666666
0.65,0.03,0.0,2,Cluster ISAC,1.8588345425921584,0.012803473437457318,0.5305555555555556
0.65,0.03,0.0,2,DGCAC-inspired,1.861405094149978,0.015374024995276781,0.4888888888888889
0.65,0.03,0.0,2,Privileged Classifier,1.859565465784768,0.013534396630066586,0.6083333333333333
0.65,0.03,0.0,2,Regressor,1.885947354417306,0.039916285262604954,0.44166666666666665
0.65,0.03,0.0,2,MLP Selector,1.860860892553897,0.014829823399195844,0.5583333333333333
0.65,0.03,0.0,3,Oracle,1.7939341116298657,0.0,1.0
0.65,0.03,0.0,3,Global Best,2.4337923141468036,0.639858202516938,1.0
0.65,0.03,0.0,3,Random,3.166582056900305,1.3726479452704392,0.07777777777777778
0.65,0.03,0.0,3,Cluster ISAC,1.815305255049959,0.02137114342009329,0.5166666666666667
0.65,0.03,0.0,3,DGCAC-inspired,1.8122737254854535,0.01833961385558765,0.6083333333333333
0.65,0.03,0.0,3,Privileged Classifier,1.8082959773327534,0.01436186570288777,0.5972222222222222
0.65,0.03,0.0,3,Regressor,1.8402896903055739,0.04635557867570822,0.5666666666666667
0.65,0.03,0.0,3,MLP Selector,1.809126935350738,0.015192823720872231,0.6472222222222223
0.65,0.03,0.0,4,Oracle,2.0174699587120575,0.0,1.0
0.65,0.03,0.0,4,Global Best,2.691528349222884,0.6740583905108262,1.0
0.65,0.03,0.0,4,Random,3.3893339040273407,1.3718639453152823,0.07777777777777778
0.65,0.03,0.0,4,Cluster ISAC,2.0282528783258,0.010782919613741863,0.2972222222222222
0.65,0.03,0.0,4,DGCAC-inspired,2.0344432401076835,0.016973281395625865,0.3611111111111111
0.65,0.03,0.0,4,Privileged Classifier,2.0297383523029353,0.01226839359087788,0.40555555555555556
0.65,0.03,0.0,4,Regressor,2.0570159224711655,0.03954596375910789,0.3055555555555556
0.65,0.03,0.0,4,MLP Selector,2.0288079327048094,0.011337973992751996,0.42777777777777776
0.65,0.03,0.0,5,Oracle,1.9487583626306415,0.0,1.0
0.65,0.03,0.0,5,Global Best,2.638490344353534,0.6897319817228929,1.0
0.65,0.03,0.0,5,Random,3.199891000493286,1.2511326378626446,0.08055555555555556
0.65,0.03,0.0,5,Cluster ISAC,1.9728454848155352,0.024087122184894033,0.2833333333333333
0.65,0.03,0.0,5,DGCAC-inspired,1.9693397751946147,0.020581412563973313,0.29444444444444445
0.65,0.03,0.0,5,Privileged Classifier,1.9766272912646974,0.027868928634056173,0.3861111111111111
0.65,0.03,0.0,5,Regressor,1.9985737383209161,0.04981537569027462,0.34444444444444444
0.65,0.03,0.0,5,MLP Selector,1.961968511915381,0.013210149284739401,0.41388888888888886
0.65,0.03,0.0,6,Oracle,1.953711883004472,0.0,1.0
0.65,0.03,0.0,6,Global Best,2.5514938374383602,0.5977819544338883,1.0
0.65,0.03,0.0,6,Random,3.247858948520752,1.2941470655162806,0.09722222222222222
0.65,0.03,0.0,6,Cluster ISAC,1.967549187192403,0.013837304187930973,0.3277777777777778
0.65,0.03,0.0,6,DGCAC-inspired,1.966169130458435,0.012457247453963259,0.4666666666666667
0.65,0.03,0.0,6,Privileged Classifier,1.9676660297917685,0.013954146787296732,0.4305555555555556
0.65,0.03,0.0,6,Regressor,1.986839334093966,0.033127451089494137,0.38055555555555554
0.65,0.03,0.0,6,MLP Selector,1.9638861223700812,0.010174239365609168,0.5305555555555556
0.65,0.03,0.0,7,Oracle,2.0020371987450623,0.0,1.0
0.65,0.03,0.0,7,Global Best,2.6204395643951033,0.6184023656500411,1.0
0.65,0.03,0.0,7,Random,3.1571408242666825,1.1551036255216198,0.08333333333333333
0.65,0.03,0.0,7,Cluster ISAC,2.016511076959806,0.014473878214743769,0.2972222222222222
0.65,0.03,0.0,7,DGCAC-inspired,2.020481385825452,0.01844418708038908,0.3138888888888889
0.65,0.03,0.0,7,Privileged Classifier,2.0190308031627606,0.016993604417697854,0.4111111111111111
0.65,0.03,0.0,7,Regressor,2.0298641756210634,0.027826976876001025,0.30277777777777776
0.65,0.03,0.0,7,MLP Selector,2.0189594222403358,0.016922223495273055,0.4222222222222222
0.65,0.03,0.01,0,Oracle,1.8073753552718705,0.0,1.0
0.65,0.03,0.01,0,Global Best,2.4544793281992776,0.6471039729274071,1.0
0.65,0.03,0.01,0,Random,3.261428637488727,1.4540532822168568,0.09444444444444444
0.65,0.03,0.01,0,Cluster ISAC,1.8209212014094331,0.013545846137562432,0.5138888888888888
0.65,0.03,0.01,0,DGCAC-inspired,1.8249401486484402,0.017564793376569608,0.5666666666666667
0.65,0.03,0.01,0,Privileged Classifier,1.8250323913511715,0.01765703607930103,0.5777777777777777
0.65,0.03,0.01,0,Regressor,1.833130554252366,0.025755198980495445,0.5583333333333333
0.65,0.03,0.01,0,MLP Selector,1.8229007919627618,0.015525436690891183,0.6138888888888889
0.65,0.03,0.01,1,Oracle,2.0095223176417782,0.0,1.0
0.65,0.03,0.01,1,Global Best,2.6575591870399107,0.6480368693981323,1.0
0.65,0.03,0.01,1,Random,3.379549753626021,1.3700274359842428,0.07777777777777778
0.65,0.03,0.01,1,Cluster ISAC,2.0235588008331127,0.014036483191334435,0.49444444444444446
0.65,0.03,0.01,1,DGCAC-inspired,2.0224297560933784,0.012907438451600193,0.5388888888888889
0.65,0.03,0.01,1,Privileged Classifier,2.0245828799650365,0.015060562323257809,0.5305555555555556
0.65,0.03,0.01,1,Regressor,2.043056176989942,0.03353385934816377,0.5138888888888888
0.65,0.03,0.01,1,MLP Selector,2.024393148598198,0.014870830956419922,0.6
0.65,0.03,0.01,2,Oracle,1.846031069154701,0.0,1.0
0.65,0.03,0.01,2,Global Best,2.4759646140056963,0.6299335448509947,1.0
0.65,0.03,0.01,2,Random,3.101905928643315,1.2558748594886138,0.09166666666666666
0.65,0.03,0.01,2,Cluster ISAC,1.8588345425921584,0.012803473437457318,0.5305555555555556
0.65,0.03,0.01,2,DGCAC-inspired,1.861405094149978,0.015374024995276781,0.4888888888888889
0.65,0.03,0.01,2,Privileged Classifier,1.859565465784768,0.013534396630066586,0.6083333333333333
0.65,0.03,0.01,2,Regressor,1.885947354417306,0.039916285262604954,0.44166666666666665
0.65,0.03,0.01,2,MLP Selector,1.860860892553897,0.014829823399195844,0.5583333333333333
0.65,0.03,0.01,3,Oracle,1.7939341116298657,0.0,1.0
0.65,0.03,0.01,3,Global Best,2.4337923141468036,0.639858202516938,1.0
0.65,0.03,0.01,3,Random,3.166582056900305,1.3726479452704392,0.07777777777777778
0.65,0.03,0.01,3,Cluster ISAC,1.815305255049959,0.02137114342009329,0.5166666666666667
0.65,0.03,0.01,3,DGCAC-inspired,1.8122737254854535,0.01833961385558765,0.6083333333333333
0.65,0.03,0.01,3,Privileged Classifier,1.8082959773327534,0.01436186570288777,0.5972222222222222
0.65,0.03,0.01,3,Regressor,1.8402896903055739,0.04635557867570822,0.5666666666666667
0.65,0.03,0.01,3,MLP Selector,1.809126935350738,0.015192823720872231,0.6472222222222223
0.65,0.03,0.01,4,Oracle,2.0174699587120575,0.0,1.0
0.65,0.03,0.01,4,Global Best,2.691528349222884,0.6740583905108262,1.0
0.65,0.03,0.01,4,Random,3.3893339040273407,1.3718639453152823,0.07777777777777778
0.65,0.03,0.01,4,Cluster ISAC,2.0282528783258,0.010782919613741863,0.2972222222222222
0.65,0.03,0.01,4,DGCAC-inspired,2.0344432401076835,0.016973281395625865,0.3611111111111111
0.65,0.03,0.01,4,Privileged Classifier,2.0297383523029353,0.01226839359087788,0.40555555555555556
0.65,0.03,0.01,4,Regressor,2.0570159224711655,0.03954596375910789,0.3055555555555556
0.65,0.03,0.01,4,MLP Selector,2.0288079327048094,0.011337973992751996,0.42777777777777776
0.65,0.03,0.01,5,Oracle,1.9487583626306415,0.0,1.0
0.65,0.03,0.01,5,Global Best,2.638490344353534,0.6897319817228929,1.0
0.65,0.03,0.01,5,Random,3.199891000493286,1.2511326378626446,0.08055555555555556
0.65,0.03,0.01,5,Cluster ISAC,1.9728454848155352,0.024087122184894033,0.2833333333333333
0.65,0.03,0.01,5,DGCAC-inspired,1.9693397751946147,0.020581412563973313,0.29444444444444445
0.65,0.03,0.01,5,Privileged Classifier,1.9766272912646974,0.027868928634056173,0.3861111111111111
0.65,0.03,0.01,5,Regressor,1.9985737383209161,0.04981537569027462,0.34444444444444444
0.65,0.03,0.01,5,MLP Selector,1.961968511915381,0.013210149284739401,0.41388888888888886
0.65,0.03,0.01,6,Oracle,1.953711883004472,0.0,1.0
0.65,0.03,0.01,6,Global Best,2.5514938374383602,0.5977819544338883,1.0
0.65,0.03,0.01,6,Random,3.247858948520752,1.2941470655162806,0.09722222222222222
0.65,0.03,0.01,6,Cluster ISAC,1.967549187192403,0.013837304187930973,0.3277777777777778
0.65,0.03,0.01,6,DGCAC-inspired,1.966169130458435,0.012457247453963259,0.4666666666666667
0.65,0.03,0.01,6,Privileged Classifier,1.9676660297917685,0.013954146787296732,0.4305555555555556
0.65,0.03,0.01,6,Regressor,1.986839334093966,0.033127451089494137,0.38055555555555554
0.65,0.03,0.01,6,MLP Selector,1.9638861223700812,0.010174239365609168,0.5305555555555556
0.65,0.03,0.01,7,Oracle,2.0020371987450623,0.0,1.0
0.65,0.03,0.01,7,Global Best,2.6204395643951033,0.6184023656500411,1.0
0.65,0.03,0.01,7,Random,3.1571408242666825,1.1551036255216198,0.08333333333333333
0.65,0.03,0.01,7,Cluster ISAC,2.016511076959806,0.014473878214743769,0.2972222222222222
0.65,0.03,0.01,7,DGCAC-inspired,2.020481385825452,0.01844418708038908,0.3138888888888889
0.65,0.03,0.01,7,Privileged Classifier,2.0190308031627606,0.016993604417697854,0.4111111111111111
0.65,0.03,0.01,7,Regressor,2.0298641756210634,0.027826976876001025,0.30277777777777776
0.65,0.03,0.01,7,MLP Selector,2.0189594222403358,0.016922223495273055,0.4222222222222222
0.65,0.03,0.03,0,Oracle,1.8073753552718705,0.0,1.0
0.65,0.03,0.03,0,Global Best,2.4544793281992776,0.6471039729274071,1.0
0.65,0.03,0.03,0,Random,3.261428637488727,1.4540532822168568,0.09444444444444444
0.65,0.03,0.03,0,Cluster ISAC,1.8209212014094331,0.013545846137562432,0.5138888888888888
0.65,0.03,0.03,0,DGCAC-inspired,1.8249401486484402,0.017564793376569608,0.5666666666666667
0.65,0.03,0.03,0,Privileged Classifier,1.8250323913511715,0.01765703607930103,0.5777777777777777
0.65,0.03,0.03,0,Regressor,1.833130554252366,0.025755198980495445,0.5583333333333333
0.65,0.03,0.03,0,MLP Selector,1.8229007919627618,0.015525436690891183,0.6138888888888889
0.65,0.03,0.03,1,Oracle,2.0095223176417782,0.0,1.0
0.65,0.03,0.03,1,Global Best,2.6575591870399107,0.6480368693981323,1.0
0.65,0.03,0.03,1,Random,3.379549753626021,1.3700274359842428,0.07777777777777778
0.65,0.03,0.03,1,Cluster ISAC,2.0235588008331127,0.014036483191334435,0.49444444444444446
0.65,0.03,0.03,1,DGCAC-inspired,2.0224297560933784,0.012907438451600193,0.5388888888888889
0.65,0.03,0.03,1,Privileged Classifier,2.0245828799650365,0.015060562323257809,0.5305555555555556
0.65,0.03,0.03,1,Regressor,2.043056176989942,0.03353385934816377,0.5138888888888888
0.65,0.03,0.03,1,MLP Selector,2.024393148598198,0.014870830956419922,0.6
0.65,0.03,0.03,2,Oracle,1.846031069154701,0.0,1.0
